StudentRef,Historical_GPA_mean,Historical_GPA_std,Historical_GPA_min,Historical_GPA_max,Historical_CGPA_mean,Historical_CGPA_std,Historical_CGPA_min,Historical_CGPA_max,Historical_CGPA_last,Historical_courses_taken,Historical_credits,Historical_A_pct,Historical_B_pct,Historical_C_pct,Historical_Fail_pct,GPA_Slope,Semesters_completed,Semester_to_predict,Final_CGPA,On_Probation,Gender,Nationality,Offer type,Financial_Aid_Need,Admission Year,International
ANON_000976,3.6513333333333344,0.0418955617606221,3.61,3.7,3.663333333333334,0.0212692489848832,3.63,3.68,3.68,15,13.5,40.0,60.0,0.0,0.0,0.0619999999999992,2.0,3.0,3.71,0,M,Country0,Enrolled,Yes,2023-2024,0
ANON_000310,2.6758333333333333,1.189127983994507,0.44,3.63,3.107083333333333,0.4292002589920473,2.37,3.63,3.2,24,22.5,12.5,54.16666666666666,8.333333333333332,25.0,-0.9842857142857148,2.0,3.0,2.27,0,F,Country0,Enrolled,Yes,2022-2023,0
ANON_000857,2.360294117647059,0.6970695600006508,1.06,3.1,2.623529411764706,0.2795654891883081,2.25,3.03,2.51,34,32.0,0.0,41.17647058823529,29.411764705882355,29.411764705882355,-0.1426315789473675,2.0,3.0,2.3,0,M,Country0,Enrolled,No,2021-2022,0
ANON_000840,2.6268571428571423,0.4290192058539998,2.0,3.44,2.718857142857143,0.1821081034565398,2.25,2.88,2.83,35,33.5,5.714285714285714,51.42857142857142,28.57142857142857,14.285714285714285,0.2420915032679737,2.0,3.0,2.95,0,M,Country0,Enrolled,No,2019-2020,0
ANON_000425,3.294666666666666,0.2003520710672899,3.0,3.5,3.2633333333333336,0.164606312440435,3.0,3.37,3.35,15,14.0,20.0,66.66666666666666,13.333333333333334,0.0,-0.3080000000000003,2.0,3.0,3.29,0,F,Country0,Enrolled,Yes,2023-2024,0
ANON_002176,3.3638235294117647,0.3731846135537026,2.75,3.83,3.165588235294118,0.1953270943745169,2.75,3.4,3.4,34,32.5,29.411764705882355,58.82352941176471,11.76470588235294,0.0,0.0100000000000011,2.0,3.0,3.19,0,F,Country0,Enrolled,No,2019-2020,0
ANON_001999,2.093170731707317,0.7918126010123552,0.72,3.11,2.4985365853658537,0.2221098936969012,2.19,2.88,2.88,41,39.5,0.0,43.90243902439025,21.951219512195124,34.14634146341464,-0.5512679425837334,2.0,3.0,2.52,0,M,Country0,Enrolled,No,2019-2020,0
ANON_002001,3.612121212121212,0.3667914732494266,2.89,4.0,3.5181818181818185,0.2604737816155225,3.11,3.75,3.75,33,31.0,60.60606060606061,33.33333333333333,3.0303030303030303,3.0303030303030303,0.13890977443609,2.0,3.0,3.76,0,F,Country0,Enrolled,Yes,2020-2021,0
ANON_000721,3.18625,0.1455965987419259,3.0,3.4,3.1508333333333334,0.0268517130320138,3.12,3.19,3.19,24,22.5,16.666666666666664,66.66666666666666,16.666666666666664,0.0,0.224999999999999,2.0,3.0,3.18,0,F,Country0,Enrolled,Yes,2022-2023,0
ANON_001801,2.7997142857142854,0.4715960741385122,2.0,3.56,2.652285714285714,0.26235456155056,2.0,2.89,2.84,35,33.5,5.714285714285714,48.57142857142857,42.85714285714285,2.857142857142857,0.6033660130718956,2.0,3.0,2.81,0,M,Country0,Enrolled,No,2018-2019,0
ANON_000348,3.25,0.0,3.25,3.25,3.25,0.0,3.25,3.25,3.25,4,4.0,25.0,50.0,25.0,0.0,0.8124999999999998,2.0,3.0,3.03,0,F,Country0,Enrolled,Yes,2024-2025,0
ANON_002212,2.609230769230769,0.2240707305912406,2.44,2.93,2.642307692307692,0.104574841314235,2.5,2.75,2.5,13,12.0,0.0,69.23076923076923,15.384615384615383,15.384615384615383,-0.4633333333333332,2.0,3.0,2.55,0,F,Country0,Enrolled,No,2023-2024,0
ANON_001463,3.0957894736842104,0.3816821800264031,2.56,3.63,3.348421052631579,0.1595223132387837,3.23,3.63,3.36,19,17.0,26.31578947368421,42.10526315789473,31.57894736842105,0.0,1.5478947368421052,1.0,2.0,3.21,0,F,Country0,Enrolled,Yes,2018-2019,0
ANON_000526,2.63,0.0,2.63,2.63,2.63,0.0,2.63,2.63,2.63,4,4.0,0.0,50.0,25.0,25.0,0.6574999999999998,2.0,3.0,2.29,0,M,Country0,Enrolled,No,2024-2025,0
ANON_000845,1.9928125,0.7815090215771355,0.44,2.83,2.0375,0.3246437253160713,1.5,2.37,2.02,32,30.0,0.0,25.0,40.625,34.375,-1.023725490196079,2.0,3.0,2.32,0,M,Country0,Enrolled,No,2021-2022,0
ANON_002114,3.002571428571428,0.1868837773015288,2.67,3.25,2.963714285714286,0.0400797524271526,2.91,3.02,3.02,35,33.5,17.142857142857142,48.57142857142857,31.428571428571427,2.857142857142857,0.1342483660130724,2.0,3.0,3.03,0,F,Country0,Enrolled,Yes,2018-2019,0
ANON_000182,3.0375,0.3308834703755114,2.61,3.5,2.9490625,0.2098595440426917,2.61,3.13,3.05,32,30.0,25.0,34.375,37.5,3.125,-0.1829959514170038,2.0,3.0,3.12,0,F,Country0,Enrolled,Yes,2020-2021,0
ANON_000170,3.3005714285714283,0.164369434276479,3.0,3.5,3.263714285714285,0.103357907984136,3.0,3.33,3.32,35,33.5,14.285714285714285,80.0,5.714285714285714,0.0,0.073169934640523,2.0,3.0,3.29,0,F,Country0,Enrolled,No,2019-2020,0
ANON_002030,2.75,0.0,2.75,2.75,2.75,0.0,2.75,2.75,2.75,4,4.0,0.0,50.0,50.0,0.0,0.6874999999999998,2.0,3.0,2.5,0,M,Country0,Enrolled,No,2024-2025,0
ANON_001247,3.6196969696969696,0.1785091882874108,3.39,3.88,3.5651515151515154,0.0623057587688134,3.44,3.63,3.59,33,31.5,48.48484848484848,48.48484848484848,3.0303030303030303,0.0,-0.2449999999999997,2.0,3.0,3.59,0,M,Country0,Enrolled,Yes,2020-2021,0
ANON_000187,3.192058823529412,0.2877896897490365,2.89,3.67,3.1941176470588237,0.1234631007827924,3.05,3.5,3.17,34,31.5,17.647058823529413,64.70588235294117,17.647058823529413,0.0,0.034705882352942,2.0,3.0,3.18,0,F,Country0,Enrolled,No,2018-2019,0
ANON_000619,4.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4,4.0,100.0,0.0,0.0,0.0,0.9999999999999996,2.0,3.0,3.91,0,M,Country9,Enrolled,Yes,2024-2025,1
ANON_002032,2.5471052631578948,0.3599692771780544,2.13,3.38,2.814999999999999,0.2417028553208882,2.6,3.38,2.6,38,35.0,13.157894736842104,28.947368421052637,44.73684210526316,13.157894736842104,-0.2289473684210513,2.0,3.0,2.62,0,M,Country0,Enrolled,Yes,2018-2019,0
ANON_000158,2.8047826086956524,0.4880375317647888,2.11,3.36,2.634347826086957,0.1502369669723777,2.38,2.83,2.74,23,22.0,13.043478260869565,47.82608695652174,21.73913043478261,17.391304347826086,-0.6748412698412694,2.0,3.0,2.52,0,F,Country0,Enrolled,Yes,2022-2023,0
ANON_001814,3.081612903225806,0.3119946236095909,2.61,3.5,3.1793548387096773,0.1589745364069555,3.06,3.5,3.5,31,29.5,12.903225806451612,58.06451612903226,25.806451612903224,3.225806451612903,-0.1090756302521006,2.0,3.0,3.1,0,F,Country0,Enrolled,Yes,2020-2021,0
ANON_000272,3.4571428571428577,0.3081315546078574,3.0,3.72,3.192857142857143,0.1313497135617252,3.0,3.31,3.31,14,13.0,28.57142857142857,64.28571428571429,7.142857142857142,0.0,-0.4088888888888882,2.0,3.0,2.97,0,M,Country0,Enrolled,Yes,2023-2024,0
ANON_000614,3.264583333333333,0.1920593016813266,3.06,3.5,3.297916666666667,0.0976675446367027,3.21,3.5,3.29,24,23.0,12.5,70.83333333333334,16.666666666666664,0.0,0.1878571428571426,2.0,3.0,3.26,0,M,Country0,Enrolled,Yes,2022-2023,0
ANON_001905,3.0313888888888894,0.6753841352583951,1.72,3.88,2.8569444444444443,0.2545676384375723,2.54,3.25,2.99,36,33.5,13.88888888888889,63.888888888888886,16.666666666666664,5.555555555555555,0.3849999999999997,2.0,3.0,2.98,0,F,Country19,Enrolled,Yes,2019-2020,1
ANON_001521,3.440606060606061,0.3440016296649206,2.83,4.0,3.4415151515151514,0.1416668894828907,3.13,3.61,3.44,33,30.5,39.39393939393939,48.48484848484848,12.12121212121212,0.0,-0.3164444444444445,2.0,3.0,3.5,0,M,Country0,Enrolled,No,2019-2020,0
ANON_001187,3.2340625,0.3369967873399082,2.75,3.78,3.3259375,0.0928008403396323,3.23,3.53,3.29,32,30.5,25.0,50.0,21.875,3.125,-0.5261111111111108,2.0,3.0,3.22,0,M,Country0,Enrolled,Yes,2020-2021,0
ANON_000371,2.4678571428571425,0.1509038701358517,2.25,2.61,2.592857142857143,0.2257101126335613,2.25,2.75,2.71,14,13.0,0.0,50.0,35.714285714285715,14.285714285714285,-0.0500000000000004,2.0,3.0,2.7,0,M,Country0,Enrolled,No,2023-2024,0
ANON_000222,2.813333333333333,0.2776602926153433,2.6,3.25,3.022666666666667,0.1499746010242432,2.89,3.25,2.89,15,13.5,6.666666666666667,40.0,53.333333333333336,0.0,0.1399999999999996,2.0,3.0,3.15,0,F,Country0,Enrolled,No,2023-2024,0
ANON_000593,2.861290322580645,0.226388190732701,2.5,3.22,2.965161290322581,0.2149243427773587,2.5,3.27,2.93,31,29.5,9.67741935483871,58.06451612903226,25.806451612903224,6.451612903225806,-0.3962184873949575,2.0,3.0,2.95,0,M,Country0,Enrolled,Yes,2021-2022,0
ANON_001947,2.2883333333333336,0.6417819395799592,1.1,2.78,2.6320833333333336,0.1146631803480796,2.42,2.71,2.42,24,22.5,8.333333333333332,25.0,45.83333333333333,20.833333333333336,-0.457142857142858,2.0,3.0,2.81,0,M,Country0,Enrolled,Yes,2022-2023,0
ANON_000831,3.6565714285714286,0.2990567805337195,3.17,4.0,3.457428571428572,0.1435135340439414,3.26,3.64,3.64,35,32.5,62.85714285714285,31.428571428571427,5.714285714285714,0.0,-0.0066666666666656,2.0,3.0,3.45,0,M,Country0,Enrolled,No,2018-2019,0
ANON_001266,1.2146153846153849,0.7230792416765882,0.67,2.25,1.7923076923076924,0.3190129006313549,1.55,2.25,2.25,13,12.0,0.0,15.384615384615383,30.76923076923077,53.84615384615385,0.8849999999999999,2.0,3.0,1.74,1,M,Country0,Enrolled,No,2023-2024,0
ANON_002066,2.9334375,0.3035978810648993,2.39,3.39,2.9090625,0.0742428176172075,2.75,3.0,2.94,32,30.0,9.375,53.125,34.375,3.125,-0.1691269841269846,2.0,3.0,2.94,0,M,Country0,Enrolled,Yes,2021-2022,0
ANON_000136,2.786842105263158,0.2284258360455301,2.5,3.11,2.7052631578947373,0.1257143331814295,2.52,2.85,2.52,19,17.0,0.0,52.63157894736842,42.10526315789473,5.263157894736842,1.3934210526315791,1.0,2.0,2.89,0,M,Country0,Enrolled,No,2018-2019,0
ANON_000518,3.5964516129032256,0.2436739404353937,3.13,3.88,3.62,0.0904433524367602,3.51,3.75,3.51,31,29.5,41.935483870967744,54.83870967741935,3.225806451612903,0.0,-0.0246581196581201,2.0,3.0,3.61,0,M,Country0,Enrolled,Yes,2020-2021,0
ANON_001053,3.26625,0.2823375924828861,3.0,3.75,3.1971875,0.1104896543106068,3.0,3.32,3.26,32,30.5,12.5,78.125,9.375,0.0,-0.1700000000000008,2.0,3.0,3.2,0,F,Country0,Enrolled,No,2019-2020,0
ANON_000334,2.5,0.0,2.5,2.5,2.5,0.0,2.5,2.5,2.5,4,4.0,0.0,75.0,0.0,25.0,0.6249999999999998,2.0,3.0,3.5,0,M,Country0,Enrolled,No,2024-2025,0
ANON_000781,3.323333333333333,0.364127136352911,2.67,3.88,3.426388888888889,0.1654112239718726,3.25,3.75,3.4,36,34.5,36.11111111111111,50.0,8.333333333333332,5.555555555555555,-0.3280495356037142,2.0,3.0,3.29,0,M,Country7,Enrolled,No,2019-2020,1
ANON_001283,3.25,0.0,3.25,3.25,3.25,0.0,3.25,3.25,3.25,4,4.0,25.0,50.0,25.0,0.0,0.8124999999999998,2.0,3.0,2.95,0,M,Country0,Enrolled,Yes,2024-2025,0
ANON_001429,3.520555555555555,0.1542523609209052,3.3,3.67,3.668333333333333,0.0409087938194797,3.63,3.73,3.66,18,17.5,38.88888888888889,55.55555555555556,5.555555555555555,0.0,1.7602777777777767,1.0,2.0,3.61,0,F,Country1,Enrolled,Yes,2018-2019,1
ANON_001293,3.7094117647058815,0.1727161901876635,3.5,3.88,3.728823529411765,0.0920517757121757,3.63,3.88,3.63,17,16.5,64.70588235294117,29.411764705882355,5.88235294117647,0.0,1.8547058823529408,1.0,2.0,3.67,0,M,Country0,Enrolled,Yes,2019-2020,0
ANON_001562,2.5355,0.8563107834745146,0.88,3.13,2.847500000000001,0.2235096842362058,2.57,3.13,3.02,20,19.5,0.0,55.00000000000001,25.0,20.0,1.2677500000000002,1.0,2.0,2.84,0,M,Country0,Enrolled,Yes,2018-2019,0
ANON_001489,3.4674193548387096,1.3576179328562594,0.0,4.0,3.905806451612904,0.093693621040367,3.79,4.0,4.0,31,29.5,96.7741935483871,3.225806451612903,0.0,0.0,1.1128571428571428,2.0,3.0,3.98,0,F,Country0,Enrolled,No,2020-2021,0
ANON_000710,2.900833333333333,0.2673203039941714,2.6,3.38,3.1133333333333333,0.1506988550969655,2.95,3.38,2.95,24,22.5,4.166666666666666,58.333333333333336,37.5,0.0,-0.0328571428571435,2.0,3.0,3.08,0,M,Country1,Enrolled,Yes,2022-2023,1
ANON_000015,2.475,0.9155034197794714,0.83,3.5,3.0715909090909084,0.2874583341441359,2.64,3.38,3.32,44,40.0,9.090909090909092,43.18181818181818,13.636363636363637,34.090909090909086,0.0327272727272729,2.0,3.0,2.84,0,M,Country0,Enrolled,Yes,2019-2020,0
ANON_002004,3.6895,0.1664323791877808,3.44,3.83,3.6345,0.0731598825932124,3.52,3.71,3.67,20,18.0,50.0,50.0,0.0,0.0,1.8447500000000008,1.0,2.0,3.69,0,M,Country0,Enrolled,No,2018-2019,0
ANON_000287,2.5716666666666668,0.4285634919900045,2.0,3.13,2.79875,0.1765690528795536,2.63,3.13,2.73,24,22.5,8.333333333333332,29.166666666666668,54.16666666666666,8.333333333333332,-0.1171428571428576,2.0,3.0,2.86,0,M,Country0,Enrolled,Yes,2022-2023,0
ANON_001510,2.851290322580645,0.208178480083539,2.56,3.17,2.95225806451613,0.1221395288845058,2.81,3.17,2.81,31,29.5,6.451612903225806,51.61290322580645,35.483870967741936,6.451612903225806,-0.0838888888888892,2.0,3.0,2.91,0,F,Country0,Enrolled,No,2020-2021,0
ANON_001893,3.122666666666667,0.1006739196377994,3.0,3.25,3.2379999999999995,0.0152127765851132,3.22,3.25,3.22,15,14.0,20.0,53.333333333333336,26.666666666666668,0.0,0.184,2.0,3.0,3.38,0,M,Country0,Enrolled,Yes,2023-2024,0
ANON_002206,2.25,0.0,2.25,2.25,2.25,0.0,2.25,2.25,2.25,4,4.0,0.0,75.0,0.0,25.0,0.5624999999999998,2.0,3.0,3.23,0,M,Country0,Enrolled,Yes,2024-2025,0
ANON_000570,2.992121212121212,0.1828721817239704,2.75,3.25,2.938787878787879,0.0984174011467731,2.75,3.04,3.04,33,31.5,12.12121212121212,57.57575757575758,27.27272727272727,3.0303030303030303,-0.2127941176470585,2.0,3.0,3.01,0,F,Country0,Enrolled,No,2019-2020,0
ANON_000654,2.8053125,0.2955146890623425,2.28,3.22,2.82375,0.1094487654478776,2.61,2.93,2.78,32,30.0,6.25,43.75,43.75,6.25,-0.4082186234817815,2.0,3.0,2.83,0,M,Country9,Enrolled,Yes,2020-2021,1
ANON_002057,3.75,0.0,3.75,3.75,3.75,0.0,3.75,3.75,3.75,4,4.0,75.0,25.0,0.0,0.0,0.9374999999999998,2.0,3.0,3.24,0,F,Country0,Enrolled,No,2024-2025,0
ANON_001196,3.657083333333333,0.2266865134107427,3.28,3.88,3.7883333333333336,0.0670280062599835,3.7,3.88,3.7,24,22.0,54.16666666666666,37.5,8.333333333333332,0.0,0.2178571428571424,2.0,3.0,3.84,0,F,Country3,Enrolled,Yes,2022-2023,1
ANON_000465,3.63,0.0,3.63,3.63,3.63,0.0,3.63,3.63,3.63,4,4.0,50.0,50.0,0.0,0.0,0.9075,2.0,3.0,3.71,0,F,Country0,Enrolled,Yes,2024-2025,0
ANON_001641,2.3982857142857146,0.5451955165447568,1.56,3.38,2.3442857142857148,0.2620427189498343,2.0,2.65,2.34,35,33.5,8.571428571428571,28.57142857142857,42.85714285714285,20.0,-0.1600326797385618,2.0,3.0,2.72,0,M,Country0,Enrolled,No,2018-2019,0
ANON_000199,3.020555555555556,0.3194199194905043,2.63,3.4,2.9716666666666667,0.1975214061370385,2.63,3.13,3.11,18,17.5,22.22222222222222,38.88888888888889,38.88888888888889,0.0,1.5102777777777774,1.0,2.0,3.16,0,F,Country0,Enrolled,Yes,2018-2019,0
ANON_001335,3.867857142857143,0.0804007818014583,3.75,3.94,3.778571428571429,0.0256776295506547,3.75,3.81,3.81,14,13.0,71.42857142857143,28.57142857142857,0.0,0.0,-0.0344444444444451,2.0,3.0,3.71,0,M,Country0,Enrolled,Yes,2023-2024,0
ANON_001473,2.88,0.0,2.88,2.88,2.88,0.0,2.88,2.88,2.88,4,4.0,0.0,50.0,50.0,0.0,0.7199999999999999,2.0,3.0,2.56,0,F,Country0,Enrolled,Yes,2024-2025,0
ANON_001298,3.523478260869565,0.1694539008283045,3.25,3.71,3.451304347826087,0.0988710982600388,3.25,3.54,3.25,23,22.0,34.78260869565217,65.21739130434783,0.0,0.0,-0.114761904761904,2.0,3.0,3.5,0,F,Country0,Enrolled,No,2022-2023,0
ANON_000941,2.5,0.0,2.5,2.5,2.5,0.0,2.5,2.5,2.5,5,4.0,0.0,60.0,0.0,40.0,0.625,2.0,3.0,2.44,0,M,Country0,Enrolled,No,2024-2025,0
ANON_001386,3.235853658536585,0.5471561733625789,2.3,4.0,3.433170731707317,0.1874758521035474,3.16,3.7,3.59,41,38.0,36.58536585365854,41.46341463414634,17.073170731707318,4.878048780487805,-0.1461111111111123,2.0,3.0,3.63,0,M,Country0,Enrolled,Yes,2019-2020,0
ANON_001100,2.731290322580645,0.319047978998811,2.33,3.25,2.67483870967742,0.089586865396736,2.5,2.79,2.79,31,29.5,0.0,54.83870967741935,38.70967741935484,6.451612903225806,-0.1643697478991592,2.0,3.0,2.69,0,F,Country0,Enrolled,No,2021-2022,0
ANON_002085,3.38,0.0,3.38,3.38,3.38,0.0,3.38,3.38,3.38,4,4.0,25.0,50.0,25.0,0.0,0.8449999999999996,2.0,3.0,3.35,0,F,Country0,Enrolled,Yes,2024-2025,0
ANON_001593,3.191875,0.2998433730918474,2.78,3.63,3.15625,0.0882353889942564,3.06,3.31,3.1,32,30.0,25.0,50.0,25.0,0.0,-0.3038866396761136,2.0,3.0,3.18,0,M,Country0,Enrolled,No,2020-2021,0
ANON_001861,3.25,0.0,3.25,3.25,3.25,0.0,3.25,3.25,3.25,4,4.0,25.0,50.0,25.0,0.0,0.8124999999999998,2.0,3.0,3.24,0,F,Country0,Failed,No,2024-2025,0
ANON_000591,3.796875,0.2388607030967441,3.33,4.0,3.6421875,0.1676927754421276,3.33,3.8,3.78,32,30.5,78.125,15.625,6.25,0.0,0.0388888888888896,2.0,3.0,3.79,0,F,Country0,Enrolled,No,2020-2021,0
ANON_001208,2.13,0.0,2.13,2.13,2.13,0.0,2.13,2.13,2.13,4,4.0,0.0,50.0,25.0,25.0,0.5324999999999998,2.0,3.0,2.42,0,M,Country27,Enrolled,Yes,2024-2025,1
ANON_001717,2.7728571428571427,0.354670563750657,2.44,3.22,2.8085714285714287,0.1251372872462108,2.63,2.93,2.93,14,13.0,0.0,57.14285714285714,35.714285714285715,7.142857142857142,0.5177777777777782,2.0,3.0,3.03,0,F,Country0,Enrolled,No,2023-2024,0
ANON_001159,2.724705882352941,0.4192868064045844,2.06,3.5,2.578823529411765,0.1168984201848392,2.38,2.78,2.78,34,32.5,5.88235294117647,50.0,29.411764705882355,14.705882352941178,0.5294117647058821,2.0,3.0,2.55,0,F,Country0,Enrolled,No,2019-2020,0
ANON_001739,3.9191428571428575,0.0896519882188713,3.75,4.0,3.9277142857142864,0.0237741473881529,3.88,3.95,3.93,35,32.0,82.85714285714286,17.142857142857142,0.0,0.0,-0.0913815789473691,2.0,3.0,3.96,0,M,Country0,Enrolled,Yes,2021-2022,0
ANON_001784,3.604,0.3786592889958691,3.0,3.86,3.436,0.2757017021554792,3.0,3.64,3.64,15,14.0,60.0,26.666666666666668,13.333333333333334,0.0,-0.2640000000000002,2.0,3.0,3.41,0,F,Country0,Enrolled,No,2023-2024,0
ANON_001716,2.38875,0.5159441705231044,1.63,3.25,2.21875,0.0998628091191175,2.11,2.41,2.41,32,30.5,3.125,37.5,40.625,18.75,-0.3913725490196086,2.0,3.0,2.18,0,F,Country0,Enrolled,Yes,2021-2022,0
ANON_001771,2.377142857142857,0.2875307802302771,1.94,2.75,2.5037142857142856,0.1258871042847919,2.34,2.75,2.47,35,32.5,2.857142857142857,31.428571428571427,45.71428571428572,20.0,-0.2815789473684219,2.0,3.0,2.66,0,F,Country0,Enrolled,No,2019-2020,0
ANON_001343,2.7087096774193538,0.491655312425849,1.94,3.38,2.834838709677419,0.2608303531383562,2.59,3.38,2.78,31,29.5,3.225806451612903,48.38709677419355,38.70967741935484,9.67741935483871,0.1526470588235299,2.0,3.0,2.67,0,M,Country0,Enrolled,No,2021-2022,0
ANON_000816,3.4377419354838707,1.1601428351067218,0.0,4.0,3.892258064516129,0.0762762382143288,3.78,4.0,3.79,31,29.5,64.51612903225806,32.25806451612903,3.225806451612903,0.0,-0.4887499999999994,2.0,3.0,3.86,0,F,Country5,Enrolled,Yes,2021-2022,1
ANON_000043,2.698636363636364,0.5530891209900766,2.0,3.5,2.902272727272728,0.1590127823008733,2.69,3.13,3.13,22,20.0,9.090909090909092,45.45454545454545,27.27272727272727,18.181818181818183,1.349318181818182,1.0,2.0,2.89,0,M,Country0,Enrolled,No,2018-2019,0
ANON_002200,3.241388888888889,0.4482674761330896,2.61,3.8,2.964166666666667,0.2539445946320912,2.62,3.31,3.31,36,33.5,27.77777777777778,47.22222222222222,22.22222222222222,2.7777777777777777,0.0949999999999994,2.0,3.0,2.76,0,F,Country0,Enrolled,No,2018-2019,0
ANON_000274,3.914285714285714,0.1108598934077899,3.75,4.0,3.9642857142857135,0.0306100439384846,3.93,4.0,3.93,35,32.0,85.71428571428571,14.285714285714285,0.0,0.0,0.0723684210526312,2.0,3.0,3.96,0,M,Country9,Enrolled,Yes,2021-2022,1
ANON_001347,3.029375,0.282533897481004,2.61,3.5,3.1065625,0.1725073046606731,2.97,3.5,3.04,32,30.0,9.375,68.75,18.75,3.125,0.271904761904762,2.0,3.0,2.98,0,M,Country9,Failed,Yes,2021-2022,1
ANON_000101,2.6447368421052637,0.2546299577086937,2.17,2.9,2.586315789473685,0.115018707118441,2.46,2.75,2.73,38,35.5,5.263157894736842,44.73684210526316,39.47368421052632,10.526315789473683,0.1324999999999989,2.0,3.0,2.61,0,F,Country0,Enrolled,No,2019-2020,0
ANON_002211,2.758571428571429,0.3095741178680504,2.25,3.2,2.572857142857143,0.1797313588234891,2.25,2.79,2.76,35,32.5,2.857142857142857,51.42857142857142,34.285714285714285,11.428571428571429,0.0109477124183009,2.0,3.0,2.76,0,F,Country1,Enrolled,Yes,2019-2020,1
ANON_001061,1.5,0.0,1.5,1.5,1.5,0.0,1.5,1.5,1.5,3,3.0,0.0,0.0,66.66666666666666,33.33333333333333,0.3749999999999998,2.0,3.0,2.0,0,F,Country0,Enrolled,No,2024-2025,0
ANON_001361,2.88,0.0,2.88,2.88,2.88,0.0,2.88,2.88,2.88,4,4.0,0.0,75.0,25.0,0.0,0.7199999999999999,2.0,3.0,3.12,0,M,Country0,Enrolled,No,2024-2025,0
ANON_000107,2.7700000000000005,0.3180296482135857,2.45,3.17,2.754,0.0442073038567804,2.71,2.81,2.71,15,13.5,0.0,66.66666666666666,26.666666666666668,6.666666666666667,-0.6000000000000008,2.0,3.0,2.62,0,M,Country0,Enrolled,Yes,2023-2024,0
ANON_002106,3.75,0.0,3.75,3.75,3.75,0.0,3.75,3.75,3.75,4,4.0,50.0,50.0,0.0,0.0,0.9374999999999998,2.0,3.0,3.85,0,F,Country0,Enrolled,Yes,2024-2025,0
ANON_000497,3.177428571428571,0.3757920486992057,2.56,3.75,2.9114285714285715,0.1529156410486217,2.68,3.12,3.12,35,33.5,22.857142857142858,51.42857142857142,22.857142857142858,2.857142857142857,0.1745751633986931,2.0,3.0,2.58,0,M,Country0,Enrolled,No,2018-2019,0
ANON_002230,3.472857142857144,0.2250274708504778,3.13,3.61,3.308571428571429,0.1201189886261595,3.13,3.41,3.41,14,13.0,21.428571428571427,64.28571428571429,14.285714285714285,0.0,-0.2133333333333331,2.0,3.0,3.21,0,M,Country0,Enrolled,Yes,2023-2024,0
ANON_000802,3.0259090909090904,0.273716208454236,2.61,3.38,2.913636363636364,0.0847711459527779,2.79,3.0,3.0,22,21.0,13.636363636363637,54.54545454545454,27.27272727272727,4.545454545454546,0.1247008547008543,2.0,3.0,2.86,0,M,Country0,Enrolled,Yes,2022-2023,0
ANON_001573,2.886774193548387,0.3235365728607736,2.25,3.38,2.730967741935484,0.2046518155096549,2.25,2.94,2.94,31,29.5,3.225806451612903,61.29032258064516,29.03225806451613,6.451612903225806,-0.2455462184873946,2.0,3.0,2.82,0,M,Country0,Enrolled,No,2021-2022,0
ANON_001080,2.762121212121212,0.3682454817760631,2.33,3.5,2.723636363636364,0.0981649817214042,2.5,2.82,2.8,33,30.5,6.0606060606060606,48.48484848484848,39.39393939393939,6.0606060606060606,-0.2079411764705885,2.0,3.0,2.69,0,M,Country0,Enrolled,No,2019-2020,0
ANON_002002,3.471612903225806,0.3202925410120519,3.0,3.89,3.553225806451614,0.1368548402937505,3.25,3.7,3.65,31,29.5,35.483870967741936,54.83870967741935,9.67741935483871,0.0,0.0739075630252105,2.0,3.0,3.61,0,F,Country0,Enrolled,No,2019-2020,0
ANON_001185,3.607777777777778,0.2709581160504234,3.13,3.8,3.5372222222222227,0.2271512985177515,3.13,3.7,3.67,18,17.5,55.55555555555556,38.88888888888889,5.555555555555555,0.0,1.8038888888888884,1.0,2.0,3.72,0,F,Country0,Enrolled,Yes,2018-2019,0
ANON_001357,3.0959375,0.4450288818101149,2.5,3.63,3.0509375,0.2374645559290494,2.5,3.33,3.2,32,30.5,18.75,53.125,21.875,6.25,-0.4154901960784313,2.0,3.0,3.08,0,F,Country0,Enrolled,Yes,2021-2022,0
ANON_001586,2.761714285714286,0.2418614785159389,2.5,3.25,2.726571428571428,0.1001158992234046,2.5,2.84,2.82,35,33.5,8.571428571428571,45.71428571428572,34.285714285714285,11.428571428571429,-0.1602287581699342,2.0,3.0,2.81,0,M,Country0,Enrolled,Yes,2018-2019,0
ANON_002058,3.0054054054054054,0.4737239854751018,2.17,3.67,2.8775675675675685,0.1856431075029809,2.58,3.09,3.09,37,34.5,18.91891891891892,51.35135135135135,21.62162162162162,8.108108108108109,0.4595029239766086,2.0,3.0,2.86,0,M,Country0,Withdrawn,No,2018-2019,0
